ΒΒ	77
άγ	67
αγ	77
γα	93
ΑΕ
ΒΔ	121
ΓΔ	90
βε	67
γέ	50
Αθ	82
Αϊ	78
άη	67
άι	67
άϊ	50
αί	63
αη	50
αι	143
βη	50
βι	75
γή	90
γη	140
γι	142
ΒΚ	70
άλ	50
αλ	112
βλ	128
Άο	50
ΑΟ	108
ΓΝ	63
άν	100
αν	165
αξ	70
βο	74
ΒΣ	67
ΓΣ	97
άρ	80
άς	70
απ	148
αρ	113
ας	115
γρ	92
Άτ	50
ατ	63
αυ	63
αφ	111
αχ	67
βω	50
γω	74
ΔΓ	72
Ζα	63
έα	50
δα	58
ΔΖ	63
δέ	90
δε	158
εδ	90
ζε	50
έι	58
δη	102
δι	112
εί	78
ει	97
ζη	58
ζι	50
ΔΚ	78
ΔΜ	63
Δλ	58
εκ	154
ελ	99
εμ	63
ζλ	58
ΖΝ	63
έν	90
έξ	70
δο	58
εν	153
εξ	146
ζο	50
ΔΠ	82
ΔΣ	93
έπ	72
ές	72
δρ	97
επ	115
ερ	70
ες	93
ΔΥ	87
έφ	79
δφ	72
ευ	93
εφ	109
δω	100
ζω	87
ΙΓ	113
ία	86
ηγ	75
θά	84
θα	176
ιά	58
ΗΕ	72
ΘΕ	86
ιέ
ημ	81
ιλ	63
ιμ	70
Ίο	70
ήν	85
ην	93
ιν	85
ιο	74
ιό	107
Ιπ	50
ής	77
ης	91
ις	72
ισ	63
ΘΥ	72
ήτ	77
ηυ	50
θύ	58
ιτ	87
ΗΧ	85
Ηώ	70
Ιω	78
Ιώ	87
κά	77
κα	114
λα	119
μα	124
ΚΔ	85
ΜΔ	58
λε	99
μέ	101
με	203
Λή	77
κη	67
κι	159
λη	70
λι	72
μή	101
μη	154
μι	90
ΛΜ	77
Λκ	63
κλ	70
μμ	84
κν	74
κο	75
κό	67
λο	50
μν	50
μο	63
ΚΣ	87
Κρ	50
ΛΣ	102
ΜΡ	58
κπ	72
λπ	137
μπ	70
μς	67
μυ	87
μφ	80
μύ	58
Κω	97
Κώ	58
Λω	70
μΧ	97
μω	50
ΝΓ	58
ΟΑ	79
ΟΓ	77
νά	100
να	200
νβ	58
οβ	79
ΝΔ	119
ΟΕ	67
Οδ	58
Οζ	70
ΟΗ	79
νή	70
νη	67
νι	85
ξι	50
οθ	58
οι	191
όι	67
Ομ	50
νμ	77
οκ	74
ολ	72
όλ	93
ον	112
οξ	70
οο	63
όν	81
Ορ	58
οπ	58
ος	85
ός	88
ΝΦ	67
ντ	114
οτ	50
ου	129
οφ	100
ού	103
ότ	50
Οχ	50
οψ	50
ΠΑ	109
ΠΓ	94
Ρα	74
ΣΒ	70
πβ	92
σα	109
ΠΔ	95
ΠΖ	70
πέ	50
ρε	93
σέ	83
σε	197
ΡΗ	63
πη	58
πι	77
ρι	63
σή	58
ση	91
σι	88
ΠΚ	90
Σλ	50
πλ	75
πμ	85
ΠΝ	81
Σό	50
πο	87
πό	79
ρο	72
σΝ	70
ΠΠ	97
ΠΣ	77
ΡΡ	58
Σπ	88
πρ	63
σς	58
σσ	91
ΠΤ	58
ΡΦ	58
ΣΦ	75
ρυ	75
στ	115
συ	102
σύ	78
πχ	125
πω	98
πώ	77
ρω	72
σχ	85
σω	70
ΤΒ	67
Υβ	79
τά	102
τα	195
υα	67
φα	77
Τδ	50
ΥΔ	58
ΥΕ	97
Φε	77
τε	109
τζ	75
ΤΘ	75
τή	84
τί	101
τη	193
τι	145
υι	67
φθ	50
φι	70
ΦΚ	114
τλ	63
τμ	90
Φο	81
το	209
τό	109
υο	70
τρ	63
τς	86
τσ	87
υπ	117
υς	58
φρ	80
ΤΦ	67
ΥΤ	67
τυ	72
υυ	58
υφ	63
φφ	50
τχ	58
τω	130
τώ	80
υψ	90
Ωγ	58
χα	74
ωά
ώα
χε	78
ωε	78
χη	74
χι
ψι	63
χμ	129
ωμ	63
Χο	85
ων	101
ωό
ών	82
χρ	50
ως	186
ωσ	67
ώς	119
ωχ	50
Άβα	82
ΑΒΑ	79
ΑΒΒ	67
αβά	67
αγά	86
αγγ	106
γαβ
Άβε	63
ΑΒΕ	72
ΑΓΔ	74
ΒΒΔ	63
Βαζ	70
Γαδ	58
άγε	58
Άγη	50
Άγι	67
Αβί	50
Βάι	72
βαθ	78
γαι	80
Βαλ	77
γαλ	103
ΑΓΟ	67
ΒΑΟ	75
βαν	114
Άαρ	63
ΑΓΣ	67
ΓΑΣ	79
βάρ	74
βαρ	50
βας	58
βασ	79
γάρ	87
γαρ	100
βατ	87
άγω	78
βαχ
βγω	67
ΒΕΑ	75
Βέα
ΓΕΑ	80
άδα	58
άζα	50
ΑΔΔ	63
ΑΕΔ	87
ΑΕΕ	80
ΑΕΖ	63
ΓΔΕ	67
Άδη	103
ΑΕΙ	98
Βέη	50
αεί	88
ΑΕΚ	136
ΑΕΛ	109
ΑΕΜ	75
ΑΕΝ	81
ΓΕΝ	127
βεν	67
γέν	50
ΑΕΠ	120
ΒΕΠ	78
Βερ	75
ΓΕΠ	75
ΓΕΣ	94
γερ	96
άδω
Αία	50
ΒΙΑ	70
βία	121
γιά	115
για	196
Βιε	50
αιδ	58
βίε
γιέ	75
γιε	81
Βίη
αθή	50
Άικ	58
Αιμ	50
Βικ	67
Βιλ	50
Βιμ	67
Γίμ	50
Άιν	50
Αίν	50
Αιν	50
Αιξ	72
Βιν	50
αΐν	50
βήξ
βίο	120
γην	91
γιν	67
γιο	146
γιό	117
Άης	50
ΑΗΣ	63
Αιρ	63
Αϊρ	58
ΒΗΡ	72
Βιρ	50
Γίπ	67
Γιπ	50
άις	50
αήρ	63
αις	58
γής	96
γης	138
Βιτ	67
αιτ	58
Άθω	90
Αθω	50
αιω	75
αιώ	75
βίω	72
ΑΚΒ	72
Γκα	63
Γλα	67
άλα	58
άμα	96
αλά	92
αλβ	89
αμα	72
γμα	70
ΑΚΕ	80
ΑΜΕ	70
Αλέ	50
ΓΚΔ	63
ΓΛΔ	77
Γκε	50
αμέ
Άκη	75
Αλή	115
Αλί	102
ΒΜΗ	67
άλη	50
άλι	50
γκι	78
άλλ	67
αλλ	97
Άλο	50
ακό	70
γκο	75
γκό	79
ΑΜΣ	63
Αλπ	74
Αμρ	50
αλς	72
αμπ	63
Άλυ	58
Άμυ	63
Γκύ	63
αλτ	58
γκυ	75
Αμώ
άλω	94
αμχ	84
άνα	72
ανά	145
ανα	108
βοά
βόα	67
Ανζ	58
Βοζ	50
άνι	50
βοή	78
γόη
ΑΟΚ	86
Άνν	50
Αξό	50
ανν	81
ανό	50
βον	88
γόο
Βόρ	50
βορ	58
Βοτ	50
άντ	96
αντ	100
βου	67
γου	63
άνω	137
ανώ	74
βοώ
Ασά	50
ΓΠΑ	70
ΓΣΑ	67
Γρα	50
άρα	127
άσα	50
απά	63
αρά	63
αρα	50
αργ	50
ΑΠΕ	93
ΑΣΕ	70
ΓΣΕ	74
ΓΣΖ	70
άρε
άσε	67
βρε	74
Άπι	50
Άρη	122
Άρι	63
Άσι	50
ΑΠΘ	100
ΑΣΗ	67
Αρη	80
Ασή	58
ΓΡΙ	80
άρθ	70
απί	67
αρθ	74
βρι	67
Άρλ	70
Αρκ	67
Αρλ	90
ΒΡΜ	75
ΒΣΚ	63
αρμ	63
γρμ	63
Άρο	50
ΑΠΝ	72
ΑΣΟ	67
ΒΠΝ	70
άσο	79
απο	157
από	204
ΑΠΣ	74
ΑΣΠ	67
ΑΣΣ	67
ΓΠΣ	70
ΓΣΠ	79
απρ	50
αρπ	50
αρσ	63
άρτ	50
αρτ	74
αρύ
γρυ
άπω	79
άρω
αρχ	113
βρω	81
Άτα	72
Αυγ	58
ατά	58
ατα	97
ατέ
βυζ	58
Γύη
άτη	50
άτι	72
ατή
αφή	100
ΑΤΜ	80
ΑΦΚ	72
ΒφΛ	70
ατο	72
ατό	78
ΑΤΡ	70
ΑΥΤ	63
ΓΧΑ	74
άψα
Αώε
ΒΧΔ	67
άψε
αχέ
άψη
Άχο	50
Αώο	63
αχό
αψύ
ΔΑΑ	80
ΕΑΑ	70
ΕΑΒ	70
ΕΒΑ	70
ΔΑΕ	89
ΔΒΔ	67
ΔΓΕ	70
εβδ	58
ΔΒΜ	67
ΕΑΚ	81
ΕΑΜ	115
Ζακ	106
Έβο	63
Ζάν	58
Ζάο	50
Ζαν	113
δαν	80
εάν	136
εαν	94
ΕΑΣ	70
ΕΓΠ	84
Ζαρ	63
Ζας	58
έαρ	58
εβρ	92
Ζαχ	67
εγώ	119
ΔΕΑ	90
ΕΔΑ	109
ΕΕΑ	63
Ζέα	74
ΔΕΕ	90
ΔΕΖ	75
Εζέ	58
ΔΕΗ	106
ΔΕΘ	88
ΕΕΘ	75
Ζέη	50
δέη
δεί	94
δει	130
ζεί	95
ζει	134
ΕΕΚ	100
δελ	84
δέν	101
δεν	183
ζεν	78
ΔΕΠ	89
ΕΕΠ	70
ΕΕΣ	70
ΖΕΣ	67
Ζεπ	67
δες	99
ζευ	50
εδώ	139
Δία	126
Ζία	63
διά	118
δια	137
ειδ	63
έθη
είη	74
Ζιλ	85
δηλ	133
δημ	74
εικ	67
Δίο	50
Εθν	58
διό	75
είν	84
είο	67
ζήν	74
ζην	99
Έιρ	50
ΕΙΡ	90
δις	113
δισ	107
είς	87
εις	140
Ζιχ	58
δηώ
Έμα	70
ΔΜΑ	63
ΕΚΑ	67
ΕΜΑ	63
Ελα	50
έλα	88
ελβ	50
ΔΚΕ	67
ΔΚΖ	63
ΕΚΕ	63
ΕΛΔ	77
έκδ	94
εκδ	106
εμέ	78
Έλι	70
Έμι	50
ΕΜΙ	85
Ελί	67
έλη	104
Εμμ	77
ελλ	114
ελμ	58
Έκο	50
ΕΛΟ	79
ΔΛΠ	79
ΔΜΣ	72
ΕΛΣ	63
ΕΜΠ	95
Εμς	50
Έλυ	50
ένα	184
ενα	116
ΔΝΖ	70
ΔΟΕ	109
ΕΟΔ	67
ΕΟΕ	67
δνε	58
ένη	75
έξη	98
έξι	146
ενη	63
εξι	72
ΔΟΛ	78
ΔΟΜ	63
ΕΟΚ	109
ένο	75
δον	87
ενν	85
ενο	80
ενό	58
ΕΝΠ	74
ΕΟΡ	63
ΕΟΣ	80
ένς	72
δος	63
ΔΝΤ	102
ΔΟΥ	80
ΕΟΤ	85
ΕΟΦ	72
έντ	50
εντ	97
ζου	67
ΕΟΧ	85
ένω	82
έξω	142
ενω	111
ενώ	178
εξω	74
ΔΣΑ	67
ΕΠΑ	94
ΕΡΑ	87
Ερβ	50
έρα	58
έσα	72
δρά	77
δρα	115
Έσε
ΔΠΕ	63
ΔΣΕ	101
ΕΠΕ	75
ΕΡΕ	105
ΕΣΔ	63
ΕΣΕ	80
έπε	67
επέ	58
Έρι	63
Έση
ΔΠΘ	70
Ερι	63
έπη	109
επί	160
επι	109
εσθ	58
ΔΣΚ	63
ΕΠΚ	75
Ερλ	74
ερμ	50
Έρο	50
Ερό	58
έσο	58
επό	77
ΔΣΣ	72
ΕΠΣ	113
ΕΣΡ	86
ΕΡΤ	116
ΕΣΥ	67
Επτ	50
Εστ	58
δρυ	77
δρύ	63
εσύ	103
έσω	103
δρχ	108
δρω
εσω	63
ΔΦΑ	87
ΕΤΑ	78
Ευγ	50
Εύα	102
ετά	80
εφά	63
Ετζ	50
δύε
ετέ	58
εφέ	108
Έφι	63
ΕΤΗ	80
Ευθ	50
Εύη	70
έτη	146
έτι	85
έφη	67
εφη	50
ΔΤΛ	82
Ζυλ	80
ΕΤΟ	70
Ετό	50
δυο	153
δυό	113
δύο	176
δύό	58
ΕΤΠ	75
ΕΥΠ	74
ΕΦΤ
δυτ	67
ΔΤΧ	92
δύω	67
δύώ
ζώα	138
ΕΨΕ	63
έχε	75
Ζωή	157
Ζώη	74
δων	67
εων	58
ζων	80
ζών	58
ζώο	124
ζώό
έως	159
δως	50
εως
έχω	113
Ίβα	63
ΗΓΒ	63
Ιβα	50
ΗΑΕ	97
ήβη	72
ΙΒΜ	98
Ιακ	67
θαλ	50
Ίαν	90
Ίβο	74
ΗΒΟ	63
Ιαν	74
θάν	70
θαν	80
ίας	72
ιαπ	87
ιας	70
ΙΑΩ	63
Ιάχ	50
ΗΕΓ	70
Ιδα	63
ίδα	58
θέα	126
θεά	133
θεα	63
Ίδε	63
ΗΕΔ	67
Θεέ	67
Ίδη	58
Ίζι	58
Ιδη	70
ήδη	152
ηδη	72
ιδή	63
Θεμ	50
ΙΕΚ	78
ΙΕΛ	74
Θεό	129
θεο	70
Θεσ	81
Ιερ	58
θερ	63
θες	87
ιδρ	67
ηδύ
θεώ	70
ΙΗΑ	63
ΙΙΑ	63
ΙΙΒ	63
ΘΗΕ	67
ΗΙΙ	74
ήθη	116
θηλ	85
Θίο	50
Ίμα
ΙΚΑ	94
ΙΚΒ	70
ΙΜΑ	70
ημγ	58
ιλά	58
ΙΜΕ	67
ημδ	58
Ηλί	50
ήμι
ίλη	79
ημθ	70
ική	70
Ιλλ	67
Ίλο	50
Ίμο	63
ΙΜΟ	75
Ιλό
ήλο
ικό	70
Ίμς	50
ΗΜΠ	70
Ιμς	63
ιμπ	63
ΙΚΥ	67
ιλύ	70
ιμτ	50
ΘΟΑ	63
Θόα	50
ίνα	98
ινα
Ίνε	67
Ινέ	50
ινδ	67
ινε	50
ιξέ
Ίνι	58
Θόη	50
ιοί	98
ΙΝΜ	67
Ίνο	63
Ίον	67
Ινν	58
Ιόν	107
ιξό	63
Ίος	70
Θορ	67
ΙΟΣ	70
ιός	105
Ίου	63
θου	50
ιντ	50
ιού	106
ΗΟΧ	67
Ινώ	82
Ήρα	101
ΗΠΑ	154
ΙΡΑ	63
ίσα	114
ισά	50
Ίσε	50
ΗΣΕ	63
ήρε	82
Ίσι	58
ήρι	50
ίρι	50
ίση	124
ιρλ	98
ισλ	83
ίσο	119
Ιππ	50
ισπ	110
Ήστ	58
Ηστ	78
Ιρύ	50
Ηρώ	84
ήτα	88
θυγ	63
ιτα	70
ΙΤΕ	67
θύε
ίτι	50
ΘΤΜ	70
ΙΦΚ	81
Ίτο	63
ΙΤΟ	67
ήτο	99
ΙΤΡ	67
Ιτς	50
θύω	58
Ιωά	50
Ιώβ	81
Θωθ	77
Ίων	81
Θων	58
Ιψό	58
ήχο	127
ιών	98
Ηώς	84
Θωρ	87
Ιώς
ηχώ	88
Λαβ	80
ΜΒΑ	70
ΚΑΕ	85
ΚΒΔ	77
Λάε	50
Λαε	58
ΜΑΔ	58
Μάε	50
Μαέ	67
λαέ	58
Λάι	70
Μάη	96
κάθ	67
κάι	58
καί	117
καθ	128
και	215
λαι	63
μάι	50
μαθ	70
μαι	86
Καμ	50
Λακ	50
Λαλ	50
Λαμ	67
Μάκ	50
καλ	70
μακ	90
μαλ	50
Κάο	50
Λάν	50
Λάο	78
Λαν	67
Λαξ	72
Μάξ	50
Μάο	92
Μαξ	110
Μαο	50
κάν	63
καν	121
καο	63
κβο	85
λαο	70
λαό	135
μαν	78
μγν	63
ΚΑΣ	72
Καρ	78
Λαρ	50
Μάρ	50
Μαρ	78
κάπ	63
καπ	98
λαπ	58
λας	67
μάς	96
μας	154
Καφ	63
κατ	140
λατ	118
ματ	104
Μαώ	75
καώ	58
λαώ	58
μαχ	63
ΚΕΑ	74
Κέα	87
ΛΔΓ	96
Λέα
ΜΕΑ	67
ΜΕΒ	58
λέβ	63
λεβ	90
μέγ	50
μεγ	63
ΚΕΔ	78
Λέε	50
Λεζ	50
ΜΕΔ	58
Μεζ	58
Μέι	85
κέι	50
κεί	85
κει	111
λέι	70
μεθ	79
ΚΔΜ	67
Κεκ	67
Κελ	58
Κεμ	50
ΛΔΚ	70
Λελ	50
Λεμ	67
ΜΔΜ	58
Μελ	78
λεκ	83
Κέν	50
Κεν	67
Λέο	79
Λεό	70
λεν	70
μέν	86
μεν	137
ΚΕΠ	100
ΚΕΣ	63
Κερ	70
Λερ	97
λες	90
μέρ	50
μέσ	67
μερ	58
μες	103
μεσ	72
Λεφ	50
κεφ	107
μετ	95
Λεχ	80
Λεώ	50
λέχ	50
λέω	91
Κία	50
Λία	50
Λιά	58
Λια	50
Λιβ	58
Μία	171
κια	85
μιά	121
μια	182
Λίζ	50
Λιζ	58
Κηθ	50
Κιθ	81
Λίθ	50
λιθ	82
Κιλ	50
Κιμ	91
Λήκ	50
Λίλ	58
Ληκ	67
Λικ	75
Λιλ	81
Λιμ	58
Μίλ	50
Μικ	63
κικ	70
μιλ	58
Κίο	72
Λίν	50
Λίο	79
Λην	83
Μιν	70
Μιξ	58
κιν	75
λιν	58
μήν	79
μην	149
Κις	67
Ληρ	78
Λιρ	67
Λις	50
Μιρ	95
Μις	83
κής	67
κης	83
κιπ	83
κιτ	77
Λιψ	50
Μιχ	70
κιχ
ΚΚΒ	72
ΚΚΓ	78
ΜΜΑ	75
ΜΜΓ	63
ΚΚΕ	129
ΚΛΔ	63
ΚΜΕ	100
ΜΚΕ	63
ΜΜΕ	118
ΚΚΙ	78
ΜΜΘ	58
ΚΚΚ	80
ΜΜΜ	63
Κλο	50
ΜΚΟ	93
